"","symbol","date","close"
"1513","DAL",2020-01-31,55.740002
"1514","DAL",2020-02-03,56.040001
"1515","DAL",2020-02-04,57.93
"1516","DAL",2020-02-05,58.889999
"1517","DAL",2020-02-06,58.18
"1518","DAL",2020-02-07,57.919998
"1519","DAL",2020-02-10,57.709999
"1520","DAL",2020-02-11,58.66
"1521","DAL",2020-02-12,59.470001
"1522","DAL",2020-02-13,59.130001
"1523","DAL",2020-02-14,58.900002
"1524","DAL",2020-02-18,58.720001
"1525","DAL",2020-02-19,58.509998
"1526","DAL",2020-02-20,58.380001
"1527","DAL",2020-02-21,57.869999
"1528","DAL",2020-02-24,54.23
"1529","DAL",2020-02-25,50.889999
"1530","DAL",2020-02-26,49.59
"1531","DAL",2020-02-27,48.189999
"1532","DAL",2020-02-28,46.130001
"1533","DAL",2020-03-02,47.16
"1534","DAL",2020-03-03,46.18
"1535","DAL",2020-03-04,48.5
"1536","DAL",2020-03-05,45.009998
"1537","DAL",2020-03-06,45.889999
"1538","DAL",2020-03-09,43.52
"1539","DAL",2020-03-10,45.470001
"1540","DAL",2020-03-11,42.669998
"1541","DAL",2020-03-12,33.709999
"1542","DAL",2020-03-13,38.360001
"1543","DAL",2020-03-16,35.810001
"1544","DAL",2020-03-17,31.74
"1545","DAL",2020-03-18,23.49
"1546","DAL",2020-03-19,21.51
"1547","DAL",2020-03-20,21.35
"1548","DAL",2020-03-23,22.219999
"1549","DAL",2020-03-24,26.889999
"1550","DAL",2020-03-25,31.1
"1551","DAL",2020-03-26,31.700001
"1552","DAL",2020-03-27,29.549999
"1553","DAL",2020-03-30,28.67
"1554","DAL",2020-03-31,28.530001
"1555","DAL",2020-04-01,23.870001
"1556","DAL",2020-04-02,22.68
"1557","DAL",2020-04-03,22.48
"1558","DAL",2020-04-06,22.32
"1559","DAL",2020-04-07,22.25
"1560","DAL",2020-04-08,23.23
"1561","DAL",2020-04-09,24.389999
"1562","DAL",2020-04-13,23.25
"1563","DAL",2020-04-14,24.540001
"1564","DAL",2020-04-15,24.35
"1565","DAL",2020-04-16,22.780001
"1566","DAL",2020-04-17,24.27
"1567","DAL",2020-04-20,23.639999
"1568","DAL",2020-04-21,23.1
"1569","DAL",2020-04-22,22.469999
"1570","DAL",2020-04-23,22.48
"1571","DAL",2020-04-24,22.41
"1572","DAL",2020-04-27,22.16
"1573","DAL",2020-04-28,24.34
"1574","DAL",2020-04-29,27.32
"1575","DAL",2020-04-30,25.91
"1576","DAL",2020-05-01,24.120001
"1577","DAL",2020-05-04,22.57
"1578","DOV",2019-12-05,111.330002
"1579","DOV",2019-12-06,112.589996
"1580","DOV",2019-12-09,112.5
"1581","DOV",2019-12-10,112.860001
"1582","DOV",2019-12-11,113.169998
"1583","DOV",2019-12-12,114.480003
"1584","DOV",2019-12-13,113.650002
"1585","DOV",2019-12-16,113.129997
"1586","DOV",2019-12-17,114.260002
"1587","DOV",2019-12-18,113.599998
"1588","DOV",2019-12-19,113.470001
"1589","DOV",2019-12-20,114.989998
"1590","DOV",2019-12-23,115.849998
"1591","DOV",2019-12-24,115.260002
"1592","DOV",2019-12-26,115.800003
"1593","DOV",2019-12-27,115.470001
"1594","DOV",2019-12-30,115.239998
"1595","DOV",2019-12-31,115.260002
"1596","DOV",2020-01-02,116.870003
"1597","DOV",2020-01-03,115.779999
"1598","DOV",2020-01-06,115.790001
"1599","DOV",2020-01-07,116.110001
"1600","DOV",2020-01-08,116.379997
"1601","DOV",2020-01-09,117.120003
"1602","DOV",2020-01-10,115.769997
"1603","DOV",2020-01-13,117.129997
"1604","DOV",2020-01-14,117.120003
"1605","DOV",2020-01-15,117.610001
"1606","DOV",2020-01-16,119.599998
"1607","DOV",2020-01-17,119.529999
"1608","DOV",2020-01-21,117.959999
"1609","DOV",2020-01-22,117.870003
"1610","DOV",2020-01-23,118.650002
"1611","DOV",2020-01-24,117.110001
"1612","DOV",2020-01-27,115.43
"1613","DOV",2020-01-28,116.449997
"1614","DOV",2020-01-29,116.379997
"1615","DOV",2020-01-30,118.919998
"1616","DOV",2020-01-31,113.849998
"1617","DOV",2020-02-03,113.68
"1618","DOV",2020-02-04,116.459999
"1619","DOV",2020-02-05,119.209999
"1620","DOV",2020-02-06,118.230003
"1621","DOV",2020-02-07,117.309998
"1622","DOV",2020-02-10,118.220001
"1623","DOV",2020-02-11,118.989998
"1624","DOV",2020-02-12,119.849998
"1625","DOV",2020-02-13,119.559998
"1626","DOV",2020-02-14,119.860001
"1627","DOV",2020-02-18,119.919998
"1628","DOV",2020-02-19,117.25
"1629","DOV",2020-02-20,119.019997
"1630","DOV",2020-02-21,119.440002
"1631","DOV",2020-02-24,114.949997
"1632","DOV",2020-02-25,110.059998
"1633","DOV",2020-02-26,108.300003
"1634","DOV",2020-02-27,105.239998
"1635","DOV",2020-02-28,102.739998
"1636","DOV",2020-03-02,107.400002
"1637","DOV",2020-03-03,105.720001
"1638","DOV",2020-03-04,110.699997
"1639","DOV",2020-03-05,105.779999
"1640","DOV",2020-03-06,101.489998
"1641","DOV",2020-03-09,93.75
"1642","DOV",2020-03-10,100.529999
"1643","DOV",2020-03-11,95.550003
"1644","DOV",2020-03-12,85.580002
"1645","DOV",2020-03-13,90.75
"1646","DOV",2020-03-16,75.949997
"1647","DOV",2020-03-17,81.129997
"1648","DOV",2020-03-18,69.860001
"1649","DOV",2020-03-19,70.800003
"1650","DOV",2020-03-20,66.129997
"1651","DOV",2020-03-23,65.370003
"1652","DOV",2020-03-24,74.739998
"1653","DOV",2020-03-25,80.589996
"1654","DOV",2020-03-26,84.610001
"1655","DOV",2020-03-27,81.949997
"1656","DOV",2020-03-30,85.639999
"1657","DOV",2020-03-31,83.940002
"1658","DOV",2020-04-01,79.980003
"1659","DOV",2020-04-02,80.599998
"1660","DOV",2020-04-03,77.360001
"1661","DOV",2020-04-06,84.730003
"1662","DOV",2020-04-07,85.510002
"1663","DOV",2020-04-08,89.599998
"1664","DOV",2020-04-09,89.410004
"1665","DOV",2020-04-13,86.370003
"1666","DOV",2020-04-14,87.709999
"1667","DOV",2020-04-15,84.389999
"1668","DOV",2020-04-16,84.150002
"1669","DOV",2020-04-17,88.489998
"1670","DOV",2020-04-20,85.970001
"1671","DOV",2020-04-21,84.510002
"1672","DOV",2020-04-22,86.32
"1673","DOV",2020-04-23,88.010002
"1674","DOV",2020-04-24,90.970001
"1675","DOV",2020-04-27,93.190002
"1676","DOV",2020-04-28,94.910004
"1677","DOV",2020-04-29,96.309998
"1678","DOV",2020-04-30,93.650002
"1679","DOV",2020-05-01,91.470001
"1680","DOV",2020-05-04,90.639999
"1681","ETN",2019-12-05,91.860001
"1682","ETN",2019-12-06,93.080002
"1683","ETN",2019-12-09,92.760002
"1684","ETN",2019-12-10,92.68
"1685","ETN",2019-12-11,93.389999
"1686","ETN",2019-12-12,94.449997
"1687","ETN",2019-12-13,93.599998
"1688","ETN",2019-12-16,94.080002
"1689","ETN",2019-12-17,94.230003
"1690","ETN",2019-12-18,94.43
"1691","ETN",2019-12-19,94.239998
"1692","ETN",2019-12-20,94.400002
"1693","ETN",2019-12-23,95.129997
"1694","ETN",2019-12-24,94.480003
"1695","ETN",2019-12-26,95.040001
"1696","ETN",2019-12-27,94.989998
"1697","ETN",2019-12-30,94.93
"1698","ETN",2019-12-31,94.720001
"1699","ETN",2020-01-02,95.870003
"1700","ETN",2020-01-03,95.160004
"1701","ETN",2020-01-06,95.339996
"1702","ETN",2020-01-07,94.839996
"1703","ETN",2020-01-08,95.129997
"1704","ETN",2020-01-09,95.190002
"1705","ETN",2020-01-10,94.980003
"1706","ETN",2020-01-13,94.860001
"1707","ETN",2020-01-14,94.099998
"1708","ETN",2020-01-15,93.900002
"1709","ETN",2020-01-16,94.82
"1710","ETN",2020-01-17,95.68
"1711","ETN",2020-01-21,94.519997
"1712","ETN",2020-01-22,97.160004
"1713","ETN",2020-01-23,97.900002
"1714","ETN",2020-01-24,96.839996
"1715","ETN",2020-01-27,94.639999
"1716","ETN",2020-01-28,96.269997
"1717","ETN",2020-01-29,96.870003
"1718","ETN",2020-01-30,97.230003
"1719","ETN",2020-01-31,94.470001
"1720","ETN",2020-02-03,95.489998
"1721","ETN",2020-02-04,100.910004
"1722","ETN",2020-02-05,102.339996
"1723","ETN",2020-02-06,102.480003
"1724","ETN",2020-02-07,101.959999
"1725","ETN",2020-02-10,102.910004
"1726","ETN",2020-02-11,103.529999
"1727","ETN",2020-02-12,104.029999
"1728","ETN",2020-02-13,102.889999
"1729","ETN",2020-02-14,103.550003
"1730","ETN",2020-02-18,104.470001
"1731","ETN",2020-02-19,104.309998
"1732","ETN",2020-02-20,105.099998
"1733","ETN",2020-02-21,104.93
"1734","ETN",2020-02-24,101.650002
"1735","ETN",2020-02-25,98.209999
"1736","ETN",2020-02-26,96.580002
"1737","ETN",2020-02-27,93.239998
"1738","ETN",2020-02-28,90.720001
"1739","ETN",2020-03-02,95.68
"1740","ETN",2020-03-03,92.849998
"1741","ETN",2020-03-04,98.120003
"1742","ETN",2020-03-05,93.660004
"1743","ETN",2020-03-06,92.769997
"1744","ETN",2020-03-09,83.129997
"1745","ETN",2020-03-10,89.059998
"1746","ETN",2020-03-11,84.370003
"1747","ETN",2020-03-12,75.919998
"1748","ETN",2020-03-13,85.559998
"1749","ETN",2020-03-16,75.32
"1750","ETN",2020-03-17,73.739998
"1751","ETN",2020-03-18,68.82
"1752","ETN",2020-03-19,72.449997
"1753","ETN",2020-03-20,64.93
"1754","ETN",2020-03-23,57.77
"1755","ETN",2020-03-24,71.209999
"1756","ETN",2020-03-25,74.599998
"1757","ETN",2020-03-26,78.25
"1758","ETN",2020-03-27,74.540001
"1759","ETN",2020-03-30,78.32
"1760","ETN",2020-03-31,77.690002
"1761","ETN",2020-04-01,73.139999
"1762","ETN",2020-04-02,73.589996
"1763","ETN",2020-04-03,71.25
"1764","ETN",2020-04-06,77.400002
"1765","ETN",2020-04-07,76.160004
"1766","ETN",2020-04-08,80.139999
"1767","ETN",2020-04-09,81.440002
"1768","ETN",2020-04-13,78.389999
"1769","ETN",2020-04-14,79.839996
"1770","ETN",2020-04-15,75.739998
"1771","ETN",2020-04-16,75.82
"1772","ETN",2020-04-17,79.260002
"1773","ETN",2020-04-20,77.889999
"1774","ETN",2020-04-21,76.910004
"1775","ETN",2020-04-22,77.650002
"1776","ETN",2020-04-23,78.150002
"1777","ETN",2020-04-24,78.860001
"1778","ETN",2020-04-27,82.540001
"1779","ETN",2020-04-28,83.099998
"1780","ETN",2020-04-29,85.779999
"1781","ETN",2020-04-30,83.5
"1782","ETN",2020-05-01,82.07
"1783","ETN",2020-05-04,79.32
"1784","EMR",2019-12-05,73.980003
"1785","EMR",2019-12-06,75.089996
"1786","EMR",2019-12-09,75.160004
"1787","EMR",2019-12-10,74.550003
"1788","EMR",2019-12-11,75.730003
"1789","EMR",2019-12-12,76.970001
"1790","EMR",2019-12-13,75.980003
"1791","EMR",2019-12-16,76.160004
"1792","EMR",2019-12-17,76.150002
"1793","EMR",2019-12-18,76.040001
"1794","EMR",2019-12-19,76.089996
"1795","EMR",2019-12-20,76.269997
"1796","EMR",2019-12-23,76.790001
"1797","EMR",2019-12-24,76.099998
"1798","EMR",2019-12-26,76.669998
"1799","EMR",2019-12-27,76.510002
"1800","EMR",2019-12-30,76.440002
"1801","EMR",2019-12-31,76.260002
"1802","EMR",2020-01-02,77.480003
"1803","EMR",2020-01-03,76.419998
"1804","EMR",2020-01-06,77.050003
"1805","EMR",2020-01-07,77.239998
"1806","EMR",2020-01-08,77.510002
"1807","EMR",2020-01-09,77.800003
"1808","EMR",2020-01-10,76.940002
"1809","EMR",2020-01-13,77.389999
"1810","EMR",2020-01-14,76.870003
"1811","EMR",2020-01-15,76.660004
"1812","EMR",2020-01-16,77.870003
"1813","EMR",2020-01-17,77.779999
"1814","EMR",2020-01-21,77.25
"1815","EMR",2020-01-22,77.019997
"1816","EMR",2020-01-23,77.589996
"1817","EMR",2020-01-24,76.699997
"1818","EMR",2020-01-27,73.739998
"1819","EMR",2020-01-28,74.43
"1820","EMR",2020-01-29,73.910004
"1821","EMR",2020-01-30,73.830002
"1822","EMR",2020-01-31,71.629997
"1823","EMR",2020-02-03,72.599998
"1824","EMR",2020-02-04,73.239998
"1825","EMR",2020-02-05,76.010002
"1826","EMR",2020-02-06,75.25
"1827","EMR",2020-02-07,73.769997
"1828","EMR",2020-02-10,73.389999
"1829","EMR",2020-02-11,73.830002
"1830","EMR",2020-02-12,75.400002
"1831","EMR",2020-02-13,73.139999
"1832","EMR",2020-02-14,73.510002
"1833","EMR",2020-02-18,71.440002
"1834","EMR",2020-02-19,71.860001
"1835","EMR",2020-02-20,72.019997
"1836","EMR",2020-02-21,72.089996
"1837","EMR",2020-02-24,69.190002
"1838","EMR",2020-02-25,66.599998
"1839","EMR",2020-02-26,66.629997
"1840","EMR",2020-02-27,64.379997
"1841","EMR",2020-02-28,64.110001
"1842","EMR",2020-03-02,66.300003
"1843","EMR",2020-03-03,63.740002
"1844","EMR",2020-03-04,66.669998
"1845","EMR",2020-03-05,64.730003
"1846","EMR",2020-03-06,62.139999
"1847","EMR",2020-03-09,50.360001
"1848","EMR",2020-03-10,53.860001
"1849","EMR",2020-03-11,52.139999
"1850","EMR",2020-03-12,46.18
"1851","EMR",2020-03-13,50.330002
"1852","EMR",2020-03-16,46.959999
"1853","EMR",2020-03-17,47.419998
"1854","EMR",2020-03-18,41.139999
"1855","EMR",2020-03-19,46.02
"1856","EMR",2020-03-20,44.09
"1857","EMR",2020-03-23,38.080002
"1858","EMR",2020-03-24,44.299999
"1859","EMR",2020-03-25,47.610001
"1860","EMR",2020-03-26,48.799999
"1861","EMR",2020-03-27,45.580002
"1862","EMR",2020-03-30,46.630001
"1863","EMR",2020-03-31,47.650002
"1864","EMR",2020-04-01,45.700001
"1865","EMR",2020-04-02,47.73
"1866","EMR",2020-04-03,45.720001
"1867","EMR",2020-04-06,49.389999
"1868","EMR",2020-04-07,50.290001
"1869","EMR",2020-04-08,52.099998
"1870","EMR",2020-04-09,51.779999
"1871","EMR",2020-04-13,51.189999
"1872","EMR",2020-04-14,50.490002
"1873","EMR",2020-04-15,47.91
"1874","EMR",2020-04-16,47.369999
"1875","EMR",2020-04-17,50.540001
"1876","EMR",2020-04-20,50.919998
"1877","EMR",2020-04-21,50.77
"1878","EMR",2020-04-22,52.110001
"1879","EMR",2020-04-23,52.91
"1880","EMR",2020-04-24,53.82
"1881","EMR",2020-04-27,56.029999
"1882","EMR",2020-04-28,57.529999
"1883","EMR",2020-04-29,59.07
"1884","EMR",2020-04-30,57.029999
"1885","EMR",2020-05-01,53.790001
"1886","EMR",2020-05-04,54.290001
"1887","EFX",2019-12-05,137.940002
"1888","EFX",2019-12-06,138.5
"1889","EFX",2019-12-09,137.660004
"1890","EFX",2019-12-10,136.520004
"1891","EFX",2019-12-11,135.949997
"1892","EFX",2019-12-12,138.529999
"1893","EFX",2019-12-13,138.699997
"1894","EFX",2019-12-16,138.25
"1895","EFX",2019-12-17,136.160004
"1896","EFX",2019-12-18,137.649994
"1897","EFX",2019-12-19,137.779999
"1898","EFX",2019-12-20,138.610001
"1899","EFX",2019-12-23,139.440002
"1900","EFX",2019-12-24,139.5
"1901","EFX",2019-12-26,140.210007
"1902","EFX",2019-12-27,140.210007
"1903","EFX",2019-12-30,138.919998
"1904","EFX",2019-12-31,140.119995
"1905","EFX",2020-01-02,142.389999
"1906","EFX",2020-01-03,142.869995
"1907","EFX",2020-01-06,143.479996
"1908","EFX",2020-01-07,143.210007
"1909","EFX",2020-01-08,146.279999
"1910","EFX",2020-01-09,147.979996
"1911","EFX",2020-01-10,146.720001
"1912","EFX",2020-01-13,148.589996
"1913","EFX",2020-01-14,147.179993
"1914","EFX",2020-01-15,149.770004
"1915","EFX",2020-01-16,151.020004
"1916","EFX",2020-01-17,153.029999
"1917","EFX",2020-01-21,154.339996
"1918","EFX",2020-01-22,154.75
"1919","EFX",2020-01-23,154.949997
"1920","EFX",2020-01-24,154.009995
"1921","EFX",2020-01-27,153.029999
"1922","EFX",2020-01-28,154.649994
"1923","EFX",2020-01-29,154.419998
"1924","EFX",2020-01-30,152.729996
"1925","EFX",2020-01-31,149.899994
"1926","EFX",2020-02-03,152.270004
"1927","EFX",2020-02-04,155.339996
"1928","EFX",2020-02-05,155.889999
"1929","EFX",2020-02-06,155.970001
"1930","EFX",2020-02-07,155.610001
"1931","EFX",2020-02-10,154.720001
"1932","EFX",2020-02-11,153.309998
"1933","EFX",2020-02-12,154.520004
"1934","EFX",2020-02-13,162.259995
"1935","EFX",2020-02-14,162.960007
"1936","EFX",2020-02-18,159.630005
"1937","EFX",2020-02-19,161.880005
"1938","EFX",2020-02-20,161.429993
"1939","EFX",2020-02-21,159.529999
"1940","EFX",2020-02-24,155.699997
"1941","EFX",2020-02-25,152.190002
"1942","EFX",2020-02-26,153.389999
"1943","EFX",2020-02-27,145.089996
"1944","EFX",2020-02-28,142.039993
"1945","EFX",2020-03-02,150.869995
"1946","EFX",2020-03-03,151.270004
"1947","EFX",2020-03-04,162.869995
"1948","EFX",2020-03-05,158.25
"1949","EFX",2020-03-06,154.179993
"1950","EFX",2020-03-09,141.690002
"1951","EFX",2020-03-10,152.860001
"1952","EFX",2020-03-11,145.479996
"1953","EFX",2020-03-12,135.470001
"1954","EFX",2020-03-13,140.710007
"1955","EFX",2020-03-16,128.929993
"1956","EFX",2020-03-17,134
"1957","EFX",2020-03-18,124.110001
"1958","EFX",2020-03-19,115.410004
"1959","EFX",2020-03-20,105.650002
"1960","EFX",2020-03-23,104.620003
"1961","EFX",2020-03-24,113.660004
"1962","EFX",2020-03-25,115.720001
"1963","EFX",2020-03-26,121.650002
"1964","EFX",2020-03-27,119.550003
"1965","EFX",2020-03-30,122.099998
"1966","EFX",2020-03-31,119.449997
"1967","EFX",2020-04-01,113.470001
"1968","EFX",2020-04-02,109.309998
"1969","EFX",2020-04-03,106.620003
"1970","EFX",2020-04-06,113.849998
"1971","EFX",2020-04-07,116.239998
"1972","EFX",2020-04-08,122.68
"1973","EFX",2020-04-09,124.220001
"1974","EFX",2020-04-13,121.419998
"1975","EFX",2020-04-14,129.789993
"1976","EFX",2020-04-15,124.260002
"1977","EFX",2020-04-16,122
"1978","EFX",2020-04-17,127.970001
"1979","EFX",2020-04-20,125.809998
"1980","EFX",2020-04-21,130.039993
"1981","EFX",2020-04-22,132.490005
"1982","EFX",2020-04-23,131.320007
"1983","EFX",2020-04-24,131.419998
"1984","EFX",2020-04-27,138.089996
"1985","EFX",2020-04-28,140.679993
"1986","EFX",2020-04-29,143.5
"1987","EFX",2020-04-30,138.899994
"1988","EFX",2020-05-01,137.889999
"1989","EFX",2020-05-04,141.710007
"1990","EXPD",2019-12-05,73.139999
"1991","EXPD",2019-12-06,73.550003
"1992","EXPD",2019-12-09,74.379997
"1993","EXPD",2019-12-10,74.120003
"1994","EXPD",2019-12-11,74.43
"1995","EXPD",2019-12-12,76.32
"1996","EXPD",2019-12-13,76.150002
"1997","EXPD",2019-12-16,76.260002
"1998","EXPD",2019-12-17,76.599998
"1999","EXPD",2019-12-18,76.860001
"2000","EXPD",2019-12-19,76.559998
"2001","EXPD",2019-12-20,76.449997
"2002","EXPD",2019-12-23,76.739998
"2003","EXPD",2019-12-24,77.300003
"2004","EXPD",2019-12-26,77.309998
"2005","EXPD",2019-12-27,77.519997
"2006","EXPD",2019-12-30,77.989998
"2007","EXPD",2019-12-31,78.019997
"2008","EXPD",2020-01-02,78.349998
"2009","EXPD",2020-01-03,77.870003
"2010","EXPD",2020-01-06,76.830002
"2011","EXPD",2020-01-07,76.629997
"2012","EXPD",2020-01-08,76.379997
"2013","EXPD",2020-01-09,76.809998
"2014","EXPD",2020-01-10,77.209999
"2015","EXPD",2020-01-13,77.610001
"2016","EXPD",2020-01-14,78.720001
"2017","EXPD",2020-01-15,79.190002
"2018","EXPD",2020-01-16,81.339996
"2019","EXPD",2020-01-17,76.82
"2020","EXPD",2020-01-21,74.019997
"2021","EXPD",2020-01-22,73.660004
"2022","EXPD",2020-01-23,73.970001
"2023","EXPD",2020-01-24,74.339996
"2024","EXPD",2020-01-27,73.959999
"2025","EXPD",2020-01-28,73.849998
"2026","EXPD",2020-01-29,73.620003
"2027","EXPD",2020-01-30,73.43
"2028","EXPD",2020-01-31,73.040001
"2029","EXPD",2020-02-03,72.699997
"2030","EXPD",2020-02-04,73.269997
"2031","EXPD",2020-02-05,73.709999
"2032","EXPD",2020-02-06,74.029999
"2033","EXPD",2020-02-07,73.339996
"2034","EXPD",2020-02-10,72.779999
"2035","EXPD",2020-02-11,73.160004
"2036","EXPD",2020-02-12,73.419998
"2037","EXPD",2020-02-13,74.18
"2038","EXPD",2020-02-14,73.389999
"2039","EXPD",2020-02-18,74.43
"2040","EXPD",2020-02-19,76.18
"2041","EXPD",2020-02-20,75.470001
"2042","EXPD",2020-02-21,75.410004
"2043","EXPD",2020-02-24,72.970001
"2044","EXPD",2020-02-25,72.339996
"2045","EXPD",2020-02-26,72.739998
"2046","EXPD",2020-02-27,69.129997
"2047","EXPD",2020-02-28,70.419998
"2048","EXPD",2020-03-02,71.940002
"2049","EXPD",2020-03-03,70.220001
"2050","EXPD",2020-03-04,73.129997
"2051","EXPD",2020-03-05,72.080002
"2052","EXPD",2020-03-06,70.480003
"2053","EXPD",2020-03-09,67.75
"2054","EXPD",2020-03-10,69.949997
"2055","EXPD",2020-03-11,67.360001
"2056","EXPD",2020-03-12,62.02
"2057","EXPD",2020-03-13,65.150002
"2058","EXPD",2020-03-16,58.740002
"2059","EXPD",2020-03-17,61.77
"2060","EXPD",2020-03-18,60.75
"2061","EXPD",2020-03-19,58.009998
"2062","EXPD",2020-03-20,54.939999
"2063","EXPD",2020-03-23,55.860001
"2064","EXPD",2020-03-24,63.09
"2065","EXPD",2020-03-25,64.400002
"2066","EXPD",2020-03-26,65.199997
"2067","EXPD",2020-03-27,65.110001
"2068","EXPD",2020-03-30,66.970001
"2069","EXPD",2020-03-31,66.720001
"2070","EXPD",2020-04-01,65.480003
"2071","EXPD",2020-04-02,67.699997
"2072","EXPD",2020-04-03,67.099998
"2073","EXPD",2020-04-06,69.209999
"2074","EXPD",2020-04-07,70.68
"2075","EXPD",2020-04-08,72.470001
"2076","EXPD",2020-04-09,71.480003
"2077","EXPD",2020-04-13,70.550003
"2078","EXPD",2020-04-14,70.620003
"2079","EXPD",2020-04-15,68.739998
"2080","EXPD",2020-04-16,69.949997
"2081","EXPD",2020-04-17,71.739998
"2082","EXPD",2020-04-20,70.669998
"2083","EXPD",2020-04-21,69.669998
"2084","EXPD",2020-04-22,70.370003
"2085","EXPD",2020-04-23,70.220001
"2086","EXPD",2020-04-24,71.93
"2087","EXPD",2020-04-27,72.290001
"2088","EXPD",2020-04-28,71.919998
"2089","EXPD",2020-04-29,72.489998
"2090","EXPD",2020-04-30,71.610001
"2091","EXPD",2020-05-01,71.360001
"2092","EXPD",2020-05-04,71.419998
"2093","FAST",2019-12-05,35.279999
"2094","FAST",2019-12-06,35.939999
"2095","FAST",2019-12-09,36.110001
"2096","FAST",2019-12-10,35.939999
"2097","FAST",2019-12-11,36.240002
"2098","FAST",2019-12-12,37.650002
"2099","FAST",2019-12-13,37.029999
"2100","FAST",2019-12-16,37.41
"2101","FAST",2019-12-17,36.869999
"2102","FAST",2019-12-18,36.84
"2103","FAST",2019-12-19,36.799999
"2104","FAST",2019-12-20,37.119999
"2105","FAST",2019-12-23,36.93
"2106","FAST",2019-12-24,37.009998
"2107","FAST",2019-12-26,36.939999
"2108","FAST",2019-12-27,36.98
"2109","FAST",2019-12-30,36.950001
"2110","FAST",2019-12-31,36.950001
"2111","FAST",2020-01-02,37.23
"2112","FAST",2020-01-03,36.57
"2113","FAST",2020-01-06,36
"2114","FAST",2020-01-07,35.93
"2115","FAST",2020-01-08,36.200001
"2116","FAST",2020-01-09,36.220001
"2117","FAST",2020-01-10,36.330002
"2118","FAST",2020-01-13,36.59
"2119","FAST",2020-01-14,36.82
"2120","FAST",2020-01-15,36.790001
"2121","FAST",2020-01-16,37.310001
"2122","FAST",2020-01-17,36.799999
"2123","FAST",2020-01-21,35.830002
"2124","FAST",2020-01-22,35.93
"2125","FAST",2020-01-23,36.060001
"2126","FAST",2020-01-24,35.52
"2127","FAST",2020-01-27,35.25
"2128","FAST",2020-01-28,35.77
"2129","FAST",2020-01-29,35.900002
"2130","FAST",2020-01-30,36.139999
"2131","FAST",2020-01-31,34.880001
"2132","FAST",2020-02-03,35.849998
"2133","FAST",2020-02-04,36.93
"2134","FAST",2020-02-05,37.650002
"2135","FAST",2020-02-06,37.900002
"2136","FAST",2020-02-07,37.349998
"2137","FAST",2020-02-10,36.939999
"2138","FAST",2020-02-11,37.82
"2139","FAST",2020-02-12,38.34
"2140","FAST",2020-02-13,38.240002
"2141","FAST",2020-02-14,38.32
"2142","FAST",2020-02-18,38.290001
"2143","FAST",2020-02-19,38.290001
"2144","FAST",2020-02-20,39.02
"2145","FAST",2020-02-21,38.860001
"2146","FAST",2020-02-24,37.759998
"2147","FAST",2020-02-25,36.16
"2148","FAST",2020-02-26,35.959999
"2149","FAST",2020-02-27,35.02
"2150","FAST",2020-02-28,34.220001
"2151","FAST",2020-03-02,35.18
"2152","FAST",2020-03-03,34.389999
"2153","FAST",2020-03-04,35.529999
"2154","FAST",2020-03-05,34.84
"2155","FAST",2020-03-06,34.16
"2156","FAST",2020-03-09,31.190001
"2157","FAST",2020-03-10,33.599998
"2158","FAST",2020-03-11,32.93
"2159","FAST",2020-03-12,30.870001
"2160","FAST",2020-03-13,34.09
"2161","FAST",2020-03-16,31.719999
"2162","FAST",2020-03-17,34.509998
"2163","FAST",2020-03-18,33.450001
"2164","FAST",2020-03-19,32.299999
"2165","FAST",2020-03-20,28.74
"2166","FAST",2020-03-23,28.18
"2167","FAST",2020-03-24,31.370001
"2168","FAST",2020-03-25,30.23
"2169","FAST",2020-03-26,32.310001
"2170","FAST",2020-03-27,31.040001
"2171","FAST",2020-03-30,31.799999
"2172","FAST",2020-03-31,31.25
"2173","FAST",2020-04-01,30.610001
"2174","FAST",2020-04-02,30.65
"2175","FAST",2020-04-03,30.48
"2176","FAST",2020-04-06,32.18
"2177","FAST",2020-04-07,32.009998
"2178","FAST",2020-04-08,32.490002
"2179","FAST",2020-04-09,33.619999
"2180","FAST",2020-04-13,32.27
"2181","FAST",2020-04-14,34.540001
"2182","FAST",2020-04-15,34.560001
"2183","FAST",2020-04-16,35.43
"2184","FAST",2020-04-17,35.93
"2185","FAST",2020-04-20,34.919998
"2186","FAST",2020-04-21,34.139999
"2187","FAST",2020-04-22,34.84
"2188","FAST",2020-04-23,34.919998
"2189","FAST",2020-04-24,36.029999
"2190","FAST",2020-04-27,36.849998
"2191","FAST",2020-04-28,36.959999
"2192","FAST",2020-04-29,36.740002
"2193","FAST",2020-04-30,36.220001
"2194","FAST",2020-05-01,35.700001
"2195","FAST",2020-05-04,35.849998
"2196","FDX",2019-12-05,153.940002
"2197","FDX",2019-12-06,156.610001
"2198","FDX",2019-12-09,156.509995
"2199","FDX",2019-12-10,157
"2200","FDX",2019-12-11,159.080002
"2201","FDX",2019-12-12,164.889999
"2202","FDX",2019-12-13,165.669998
"2203","FDX",2019-12-16,164.100006
"2204","FDX",2019-12-17,163.229996
"2205","FDX",2019-12-18,146.860001
"2206","FDX",2019-12-19,147.020004
"2207","FDX",2019-12-20,148.119995
"2208","FDX",2019-12-23,151.690002
"2209","FDX",2019-12-24,150.779999
"2210","FDX",2019-12-26,152.490005
"2211","FDX",2019-12-27,152.529999
"2212","FDX",2019-12-30,150.139999
"2213","FDX",2019-12-31,151.210007
